#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 39400.000000 1.322461 1.375184 0.498434
 39500.000000 1.214648 1.361089 0.499125
 39600.000000 1.115729 1.201157 0.333851
 39700.000000 1.053398 1.332920 0.457458
 39800.000000 1.234496 1.411557 0.480155
 39900.000000 1.148335 1.307531 0.448490
 40000.000000 1.106803 1.360049 0.459230
 40100.000000 1.124665 1.445258 0.413730
 40200.000000 1.162957 1.561419 0.303443
 40300.000000 1.162886 1.452438 0.304937
 40400.000000 1.148218 1.390571 0.477964
 40500.000000 1.346021 1.504178 0.435131
 40600.000000 1.157967 1.311250 0.376697
 40700.000000 1.203432 1.367874 0.419274
 40800.000000 1.228412 1.387919 0.217396
 40900.000000 1.164082 1.472513 0.468348
 41000.000000 1.343413 1.704437 0.470203
 41100.000000 1.148276 1.511680 0.510714
 41200.000000 1.063862 1.473679 0.456483
 41300.000000 1.157979 1.455162 0.428255
 41400.000000 1.177054 1.587460 0.292958
 41500.000000 1.259133 1.478143 0.334188
 41600.000000 1.041237 1.554875 0.503579
 41700.000000 1.276075 1.546240 0.443949
 41800.000000 1.221296 1.458542 0.378325
 41900.000000 1.230633 1.513180 0.432467
 42000.000000 1.303299 1.524512 0.361683
 42100.000000 1.209508 1.505749 0.198049
 42200.000000 1.247415 1.416944 0.339826
 42300.000000 1.259578 1.486448 0.496921
 42400.000000 1.222585 1.635388 0.447485
 42500.000000 1.149252 1.377675 0.249321
 42600.000000 1.119370 1.432551 0.415172
 42700.000000 1.235381 1.412834 0.519918
 42800.000000 1.234707 1.557875 0.513077
 42900.000000 1.215370 1.578178 0.680310
 43000.000000 1.296306 1.331976 0.336573
 43100.000000 1.317310 1.379198 0.679936
 43200.000000 1.291922 1.499109 0.694899
 43300.000000 1.267601 1.659984 0.631431
 43400.000000 1.279492 1.560924 0.576753
 43500.000000 1.270804 1.566256 0.542730
 43600.000000 1.357444 1.736351 0.708187
 43700.000000 1.356475 1.659670 0.562771
 43800.000000 1.246904 1.560934 0.574490
 43900.000000 1.326960 1.702708 0.605120
 44000.000000 1.239756 1.560610 0.640811
 44100.000000 1.230531 1.622979 0.547298
 44200.000000 1.264533 1.532608 0.484426
 44300.000000 1.196710 1.680852 0.494516
 44400.000000 1.302077 1.751781 0.605636
 44500.000000 1.283555 1.648934 0.635275
 44600.000000 1.285611 1.711213 0.708755
 44700.000000 1.256842 1.601234 0.552952
 44800.000000 1.221943 1.540573 0.401992
 44900.000000 1.292822 1.662450 0.561501
 45000.000000 1.244033 1.548923 0.618186
 45100.000000 1.260079 1.637008 0.501757
 45200.000000 1.216578 1.641437 0.517326
 45300.000000 1.255376 1.694833 0.611620
 45400.000000 1.288624 1.723564 0.555743
 45500.000000 1.292200 1.719398 0.677338
 45600.000000 1.154439 1.467497 0.376437
 45700.000000 1.293438 1.505982 0.548365
 45800.000000 1.418306 1.668895 0.491147
 45900.000000 1.280617 1.642877 0.652156
 46000.000000 1.255122 1.617820 0.463268
 46100.000000 1.389822 1.674687 0.493207
 46200.000000 1.263265 1.611158 0.610497
 46300.000000 1.330893 1.680163 0.425725
 46400.000000 1.295703 1.692959 0.502812
 46500.000000 1.246347 1.577013 0.432950
 46600.000000 1.188733 1.577349 0.578559
 46700.000000 1.255785 1.583758 0.507108
 46800.000000 1.203703 1.875283 0.568055
 46900.000000 1.194781 1.777261 0.693488
 47000.000000 1.277350 1.468557 0.519600
 47100.000000 1.288002 1.466117 0.595554
 47200.000000 1.161497 1.564276 0.432632
 47300.000000 1.151725 1.564061 0.230643
 47400.000000 1.218061 1.758228 0.339249
 47500.000000 1.265802 1.594350 -0.017405
 47600.000000 1.221797 1.607627 0.266722
 47700.000000 1.308333 1.519073 0.500697
 47800.000000 1.243196 1.629896 0.560039
 47900.000000 1.277657 1.655386 0.648969
 48000.000000 1.249502 1.608817 0.634095
 48100.000000 1.230354 1.467545 0.520108
 48200.000000 1.269086 1.658187 0.557005
 48300.000000 1.248227 1.609553 0.582524
 48400.000000 1.373641 1.636947 0.502920
 48500.000000 1.205356 1.686778 0.480189
 48600.000000 1.320890 1.856879 0.598210
 48700.000000 1.281723 1.634129 0.471877
 48800.000000 1.347997 1.886661 0.683760
 48900.000000 1.318321 1.726786 0.716222
 49000.000000 1.333337 1.751747 0.746266
 49100.000000 1.410187 1.736897 0.756609
 49200.000000 1.307934 1.599551 0.738673
 49300.000000 1.304095 1.637029 0.558091
 49400.000000 1.197768 1.653875 0.733679
 49500.000000 1.328080 1.533355 0.733563
 49600.000000 1.310024 1.746452 0.635312
 49700.000000 1.456756 1.774351 0.711262
 49800.000000 1.235639 1.691328 0.685267
 49900.000000 1.304144 1.752587 0.685752
 50000.000000 1.453197 1.727883 0.619469
 50100.000000 1.321873 1.745454 0.687033
 50200.000000 1.295734 1.492107 0.701722
 50300.000000 1.435072 1.633604 0.597529
 50400.000000 1.410325 1.666283 0.664152
 50500.000000 1.419519 1.752581 0.679469
 50600.000000 1.648355 1.899142 0.480259
 50700.000000 1.344282 1.857694 0.629334
 50800.000000 1.216088 1.646816 0.605178
 50900.000000 1.076631 1.748207 0.669361
 51000.000000 1.219172 1.721923 0.643596
 51100.000000 1.239368 1.718966 0.598097
 51200.000000 1.231464 1.688286 0.556240
 51300.000000 1.173241 1.634977 0.647024
 51400.000000 1.197650 1.711619 0.755557
 51500.000000 1.068041 1.506384 0.561272
 51600.000000 1.228144 1.746079 0.617163
 51700.000000 1.236109 1.594734 0.593725
 51800.000000 1.308551 1.575423 0.617144
 51900.000000 1.221594 1.673171 0.714791
 52000.000000 1.291682 1.730428 0.726333
 52100.000000 1.114656 1.571791 0.641033
 52200.000000 1.223524 1.682016 0.691845
 52300.000000 1.257655 1.676037 0.713473
 52400.000000 1.192083 1.664563 0.656446
 52500.000000 1.202137 1.628508 0.539892
 52600.000000 1.120618 1.692271 0.635523
 52700.000000 1.192720 1.642307 0.534782
 52800.000000 1.226164 1.666447 0.570558
 52900.000000 1.200911 1.674994 0.499842
 53000.000000 1.217147 1.675584 0.582120
 53100.000000 1.182522 1.837484 0.692618
 53200.000000 1.246272 1.684469 0.623451
 53300.000000 1.278169 1.629403 0.618743
 53400.000000 1.220160 1.640476 0.666489
 53500.000000 1.293332 1.773523 0.783322
 53600.000000 1.203521 1.682746 0.694975
 53700.000000 1.253606 1.607190 0.660091
 53800.000000 1.210601 1.620029 0.731456
 53900.000000 1.210515 1.588792 0.561703
 54000.000000 1.291992 1.656902 0.567535
 54100.000000 1.321170 1.641481 0.653868
 54200.000000 1.190296 1.511753 0.578109
 54300.000000 1.268416 1.574964 0.621907
 54400.000000 1.251377 1.692576 0.749225
 54500.000000 1.428019 1.816425 0.627487
 54600.000000 1.293483 1.965551 0.634591
 54700.000000 1.327955 1.659896 0.668923
 54800.000000 1.241232 1.663366 0.614580
 54900.000000 1.209922 1.522714 0.560944
 55000.000000 1.252042 1.750659 0.652005
 55100.000000 1.386490 1.720926 0.627683
 55200.000000 1.206797 1.729675 0.609841
 55300.000000 1.232039 1.734908 0.674006
 55400.000000 1.381701 1.751824 0.585735
 55500.000000 1.280260 1.561107 0.572051
 55600.000000 1.311926 1.689624 0.600254
 55700.000000 1.175538 1.585193 0.442300
 55800.000000 1.311386 1.689592 0.598039
 55900.000000 1.224459 1.619745 0.659061
 56000.000000 1.250122 1.737374 0.545212
 56100.000000 1.283894 1.700443 0.580749
 56200.000000 1.253919 1.510561 0.623126
 56300.000000 1.265333 1.553916 0.636888
 56400.000000 1.295833 1.669726 0.611613
 56500.000000 1.252318 1.641566 0.673446
 56600.000000 1.345620 1.732672 0.583245
 56700.000000 1.290402 1.546986 0.496267
 56800.000000 1.268210 1.758991 0.558800
 56900.000000 1.332635 1.707851 0.585754
 57000.000000 1.196706 1.604001 0.585608
 57100.000000 1.320861 1.701712 0.528111
 57200.000000 1.259916 1.632962 0.381335
 57300.000000 1.314046 1.638732 0.604331
 57400.000000 1.190153 1.646256 0.613953
 57500.000000 1.190961 1.460315 0.594751
 57600.000000 1.303727 1.597429 0.606611
 57700.000000 1.289390 1.731933 0.528820
 57800.000000 1.287719 1.608759 0.588079
 57900.000000 1.234404 1.742248 0.603559
 58000.000000 1.287806 1.544715 0.585763
 58100.000000 1.347636 1.690505 0.634415
 58200.000000 1.322679 1.674624 0.646414
 58300.000000 1.245489 1.507229 0.572874
 58400.000000 1.317018 1.783591 0.688845
 58500.000000 1.325703 1.652632 0.686557
 58600.000000 1.211658 1.468981 0.493233
 58700.000000 1.386594 1.697083 0.676591
 58800.000000 1.314731 1.683682 0.640902
 58900.000000 1.214807 1.719989 0.713854
 59000.000000 1.305170 1.606737 0.690257
 59100.000000 1.181233 1.602964 0.726389
 59200.000000 1.411792 1.641944 0.683355
 59300.000000 1.315616 1.607441 0.645983
 59400.000000 1.267260 1.565143 0.667354
 59500.000000 1.425772 1.756675 0.740745
 59600.000000 1.193654 1.654281 0.586757
 59700.000000 1.312531 1.606988 0.672375
 59800.000000 1.309457 1.668043 0.757366
 59900.000000 1.312302 1.618457 0.692845
 60000.000000 1.377752 1.634045 0.640120
 60100.000000 1.433467 1.878518 0.609132
 60200.000000 1.306659 1.632424 0.521804
 60300.000000 1.248488 1.711631 0.545688
 60400.000000 1.261703 1.761311 0.663797
 60500.000000 1.317101 1.689836 0.710207
 60600.000000 1.094272 1.578912 0.662392
 60700.000000 1.237948 1.665719 0.650321
 60800.000000 1.130456 1.518705 0.576900
 60900.000000 1.213111 1.589018 0.713362
 61000.000000 1.225032 1.698930 0.628749
 61100.000000 1.245201 1.808690 0.593001
 61200.000000 1.219803 1.735381 0.547273
 61300.000000 1.240616 1.831659 0.717192
 61400.000000 1.229481 1.713410 0.570534
 61500.000000 1.088612 1.782717 0.655828
 61600.000000 1.196427 1.673404 0.543202
 61700.000000 1.173657 1.751639 0.526138
 61800.000000 1.172060 1.547014 0.491490
 61900.000000 1.196962 1.673283 0.646015
 62000.000000 1.342315 1.611586 0.650719
 62100.000000 1.314397 1.796263 0.621979
