#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 426800.000000 1.180284 1.145096 0.174309
 426900.000000 1.208240 1.293294 0.322881
 427000.000000 1.234464 1.339637 0.114910
 427100.000000 1.182855 1.238372 0.283409
 427200.000000 1.102792 1.303709 0.255165
 427300.000000 1.401902 1.416565 0.483100
 427400.000000 1.228861 1.313135 0.147008
 427500.000000 1.274191 1.323239 -0.026970
 427600.000000 1.171181 1.351615 0.083825
 427700.000000 1.231332 1.335413 0.251697
 427800.000000 1.205521 1.295097 0.385317
 427900.000000 1.294039 1.281667 0.358474
 428000.000000 1.218320 1.189951 0.373988
 428100.000000 1.202573 1.445954 0.369798
 428200.000000 1.249327 1.237767 0.442502
 428300.000000 1.156072 1.250102 0.321143
 428400.000000 1.133655 1.210035 0.400352
 428500.000000 1.203890 1.329018 0.211834
 428600.000000 1.252016 1.223024 0.339008
 428700.000000 1.273556 1.361398 0.285218
 428800.000000 1.162112 1.353813 0.226216
 428900.000000 1.237007 1.379239 0.369607
 429000.000000 1.198824 1.310337 0.244037
 429100.000000 1.245855 1.294280 0.309226
 429200.000000 1.184515 1.325933 0.164338
 429300.000000 1.225538 1.361524 0.324557
 429400.000000 1.174084 1.479318 0.338431
 429500.000000 1.229843 1.275109 0.302874
 429600.000000 1.235097 1.334234 0.288267
 429700.000000 1.281264 1.384949 0.323160
 429800.000000 1.254625 1.371824 0.324659
 429900.000000 1.183650 1.548009 0.370364
 430000.000000 1.267942 1.473480 0.275201
 430100.000000 1.194544 1.250278 0.252359
 430200.000000 1.231309 1.290702 0.357694
 430300.000000 1.198373 1.364740 0.364327
 430400.000000 1.241700 1.369726 0.369092
 430500.000000 1.290494 1.459210 0.454532
 430600.000000 1.256168 1.240387 0.309371
 430700.000000 1.205998 1.357347 0.373071
 430800.000000 1.299777 1.400481 0.383631
 430900.000000 1.351251 1.483825 0.314915
 431000.000000 1.189405 1.420211 0.296399
 431100.000000 1.310898 1.409130 0.279776
 431200.000000 1.071031 1.248482 0.308547
 431300.000000 1.267636 1.325833 0.257079
 431400.000000 1.318297 1.310433 0.186971
 431500.000000 1.165958 1.196708 0.314718
 431600.000000 1.193040 1.251275 0.325538
 431700.000000 1.200898 1.330047 0.352193
 431800.000000 1.185910 1.231160 0.320255
 431900.000000 1.226328 1.161288 0.187661
 432000.000000 1.185038 1.249423 0.192737
 432100.000000 1.276104 1.235486 0.384152
 432200.000000 1.269912 1.265503 0.302608
 432300.000000 1.146708 1.196291 0.390063
 432400.000000 1.167593 1.217648 0.372895
 432500.000000 1.286430 1.294433 0.313349
 432600.000000 1.237872 1.394944 0.347114
 432700.000000 1.224002 1.323273 0.339463
 432800.000000 1.284129 1.309932 0.452788
 432900.000000 1.203647 1.276935 0.307594
 433000.000000 1.251516 1.193933 0.286494
 433100.000000 1.290026 1.405359 0.355887
 433200.000000 1.240520 1.434400 0.325383
 433300.000000 1.294565 1.419580 0.203107
 433400.000000 1.116546 1.404573 0.251563
 433500.000000 1.213179 1.357612 0.426583
 433600.000000 1.175825 1.456681 0.459524
 433700.000000 1.197948 1.321879 0.300653
 433800.000000 1.212234 1.420677 0.184760
 433900.000000 1.184831 1.442858 0.288813
 434000.000000 1.359764 1.311555 0.417754
 434100.000000 1.380955 1.428246 0.221324
 434200.000000 1.181022 1.417069 0.389937
 434300.000000 1.128060 1.512896 0.270070
 434400.000000 1.309904 1.347313 0.341683
 434500.000000 1.175744 1.387632 0.308588
 434600.000000 1.223952 1.206036 0.178208
 434700.000000 1.166557 1.346928 0.196637
 434800.000000 1.186301 1.318921 0.333948
 434900.000000 1.216954 1.252418 0.268610
 435000.000000 1.259653 1.273278 0.154711
 435100.000000 1.221429 1.237322 0.401833
 435200.000000 1.203706 1.234689 0.223793
 435300.000000 1.207296 1.307078 0.429033
 435400.000000 1.283732 1.160039 0.139889
 435500.000000 1.265487 1.323615 0.303647
 435600.000000 1.290243 1.446387 0.210309
 435700.000000 1.280867 1.422209 0.290750
 435800.000000 1.161976 1.262460 0.462111
 435900.000000 1.216175 1.318921 0.386183
 436000.000000 1.200536 1.384557 0.294057
 436100.000000 1.220056 1.173276 0.386930
 436200.000000 1.248580 1.272155 0.226926
 436300.000000 1.216330 1.202597 0.255965
 436400.000000 1.329917 1.319728 0.125544
 436500.000000 1.153479 1.220523 0.326066
 436600.000000 1.149698 1.267599 0.161451
 436700.000000 1.191355 1.273578 0.166167
 436800.000000 1.294982 1.355194 0.312457
 436900.000000 1.257261 1.339156 0.279861
 437000.000000 1.213204 1.326237 0.330413
 437100.000000 1.249502 1.206799 0.228312
 437200.000000 1.237750 1.206247 0.163373
 437300.000000 1.260529 1.246150 0.313231
 437400.000000 1.279666 1.241841 0.188579
 437500.000000 1.277436 1.276028 0.149119
 437600.000000 1.195866 1.328785 0.123993
 437700.000000 1.267333 1.142132 0.137004
 437800.000000 1.167159 1.278589 0.311841
 437900.000000 1.260145 1.211285 0.062615
 438000.000000 1.335293 1.357164 0.270759
 438100.000000 1.307897 1.236659 0.132357
 438200.000000 1.253606 1.172177 0.094827
 438300.000000 1.204195 1.219892 0.098598
 438400.000000 1.240512 1.302186 0.301561
 438500.000000 1.273272 1.218483 0.214969
 438600.000000 1.236289 1.329266 0.300397
 438700.000000 1.273369 1.220829 0.037882
 438800.000000 1.299527 1.230459 0.166392
 438900.000000 1.215027 1.303409 0.213449
 439000.000000 1.149891 1.198381 0.110666
 439100.000000 1.143895 1.183132 0.102073
 439200.000000 1.231029 1.324341 0.324398
 439300.000000 1.196722 1.171091 0.230426
 439400.000000 1.148384 1.284440 0.303824
 439500.000000 1.158636 1.212607 0.206552
 439600.000000 1.195994 1.233065 0.235080
 439700.000000 1.158934 1.159648 0.220670
 439800.000000 1.199208 1.312551 0.164609
 439900.000000 1.229102 1.322898 0.410078
 440000.000000 1.195822 1.312760 0.150582
 440100.000000 1.183111 1.296315 0.119932
 440200.000000 1.194734 1.308722 0.297850
 440300.000000 1.246336 1.260669 0.381942
 440400.000000 1.305862 1.366180 0.241785
 440500.000000 1.228239 1.276320 0.232141
 440600.000000 1.292086 1.263940 0.112129
 440700.000000 1.273839 1.321703 0.271677
 440800.000000 1.252562 1.220254 0.160833
 440900.000000 1.209182 1.274802 0.273757
 441000.000000 1.243095 1.328284 0.181376
 441100.000000 1.266039 1.213331 0.141959
 441200.000000 1.213005 1.262069 0.227725
 441300.000000 1.214438 1.289387 0.199406
 441400.000000 1.253207 1.248265 0.235525
 441500.000000 1.138547 1.299024 0.385879
 441600.000000 1.193704 1.291964 0.289039
 441700.000000 1.280830 1.199926 0.363210
 441800.000000 1.231136 1.279223 0.342579
 441900.000000 1.089207 1.333199 0.367060
 442000.000000 1.186890 1.282939 0.363057
 442100.000000 1.193713 1.330032 0.441920
 442200.000000 1.174487 1.298756 0.327129
 442300.000000 1.219698 1.262099 0.384149
 442400.000000 1.138690 1.167518 0.328485
 442500.000000 1.251248 1.229000 0.518412
 442600.000000 1.190259 1.240781 0.264295
 442700.000000 1.232103 1.178500 0.185464
 442800.000000 1.116510 1.382705 0.303832
 442900.000000 1.323693 1.316090 0.381207
 443000.000000 1.217805 1.394872 0.286482
 443100.000000 1.188155 1.105098 0.375784
 443200.000000 1.292436 1.240319 0.255429
 443300.000000 1.205521 1.149429 0.414855
 443400.000000 1.181265 1.249605 0.034496
 443500.000000 1.222031 1.226027 0.195678
 443600.000000 1.176603 1.214758 0.472378
 443700.000000 1.182999 1.189421 0.329710
 443800.000000 1.254466 1.403194 0.545428
 443900.000000 1.203730 1.339110 0.179420
 444000.000000 1.215814 1.115063 0.278465
 444100.000000 1.203921 1.235070 0.289242
 444200.000000 1.286643 1.098634 0.290908
 444300.000000 1.146500 1.232775 0.346907
 444400.000000 1.211267 1.251690 0.210449
 444500.000000 1.206654 1.160522 0.207158
 444600.000000 1.207685 1.230515 0.301371
 444700.000000 1.266238 1.156977 0.267361
 444800.000000 1.188949 1.156398 0.251149
 444900.000000 1.210017 1.109159 0.266111
 445000.000000 1.226368 1.248632 0.103059
 445100.000000 1.236022 1.232462 0.305715
 445200.000000 1.171335 1.136994 0.172531
 445300.000000 1.202237 1.227310 0.188116
 445400.000000 1.243012 1.242286 0.225226
 445500.000000 1.305519 1.170034 0.223313
 445600.000000 1.260423 1.188015 0.251868
 445700.000000 1.295467 1.221050 0.148735
 445800.000000 1.213006 1.376408 0.237795
 445900.000000 1.179210 1.082574 0.211017
 446000.000000 1.276034 1.376784 0.522937
 446100.000000 1.222175 1.082207 0.144123
 446200.000000 1.083604 1.378843 0.240954
 446300.000000 1.238613 1.215869 0.206924
 446400.000000 1.169622 1.208811 0.149568
 446500.000000 1.089655 1.322588 0.381140
 446600.000000 1.129520 1.148289 0.361119
 446700.000000 1.122809 1.431384 0.232630
 446800.000000 1.149234 1.262907 0.478495
 446900.000000 1.136784 1.188099 0.353940
 447000.000000 1.075178 1.246234 0.369070
 447100.000000 1.073712 1.180228 0.336947
 447200.000000 1.134507 1.119581 0.261591
 447300.000000 1.101305 1.216518 0.302842
 447400.000000 1.115099 1.031647 0.361947
 447500.000000 1.182678 1.120709 0.229558
 447600.000000 1.192859 1.119558 0.210397
 447700.000000 1.113627 1.116090 0.285950
 447800.000000 1.148695 1.251134 0.238117
 447900.000000 1.177320 1.271517 0.248689
 448000.000000 1.098755 1.279516 0.382792
 448100.000000 1.045602 1.236851 0.368724
 448200.000000 1.120284 1.160050 0.409437
 448300.000000 1.206075 1.257645 0.289888
 448400.000000 1.050958 1.169424 0.400764
 448500.000000 1.089599 1.092317 0.326641
 448600.000000 1.144508 1.135876 0.321319
 448700.000000 1.126107 1.296203 0.303029
 448800.000000 1.140318 1.246864 0.476069
 448900.000000 0.984272 1.275288 0.390152
 449000.000000 1.134730 1.116805 0.285578
 449100.000000 1.146098 1.135908 0.354439
 449200.000000 1.180008 1.134669 0.367810
 449300.000000 1.128532 1.121682 0.292582
 449400.000000 1.092734 1.386852 0.319259
 449500.000000 1.253328 1.190944 0.401562
 449600.000000 1.197588 1.342901 0.373218
 449700.000000 1.127997 1.303093 0.285976
 449800.000000 0.989321 1.266596 0.306306
 449900.000000 1.052986 1.263070 0.313483
 450000.000000 1.034690 1.445561 0.419801
 450100.000000 1.103572 1.251417 0.488481
 450200.000000 1.130504 1.055321 0.307191
 450300.000000 1.084731 1.282118 0.477047
 450400.000000 1.130755 1.247675 0.318095
 450500.000000 1.082414 1.209501 0.281473
 450600.000000 1.087232 1.162678 0.184037
 450700.000000 1.114740 1.188484 0.219489
 450800.000000 1.251362 1.647001 0.505727
 450900.000000 1.288266 1.175451 0.314381
 451000.000000 1.283085 1.400090 0.269840
 451100.000000 1.181116 1.177063 0.204042
 451200.000000 1.101042 1.327836 0.173924
 451300.000000 1.082086 1.332581 0.240447
 451400.000000 1.042907 1.085691 0.191399
 451500.000000 1.089486 1.292965 0.295983
 451600.000000 1.032005 1.352376 0.228788
 451700.000000 1.151318 1.332893 0.333120
 451800.000000 1.079184 1.249139 0.192871
 451900.000000 1.070003 1.176567 0.354431
 452000.000000 1.180017 1.194923 0.495302
 452100.000000 1.157096 1.479728 0.797483
 452200.000000 1.094363 1.246238 0.241645
 452300.000000 1.027886 1.366406 0.235771
 452400.000000 1.170638 1.324127 0.498206
 452500.000000 1.008600 1.333986 0.358230
 452600.000000 1.062592 1.188442 0.371181
 452700.000000 1.126425 1.162293 0.435780
 452800.000000 1.135891 1.296791 0.249165
 452900.000000 1.262348 1.233047 0.222077
 453000.000000 1.099849 1.203000 0.237861
 453100.000000 1.129308 1.269078 0.241310
 453200.000000 1.111485 1.297822 0.279442
 453300.000000 1.135340 1.168595 0.443527
 453400.000000 1.068116 1.330516 0.341078
 453500.000000 1.198293 1.284192 0.375076
 453600.000000 1.142359 1.246662 0.205292
 453700.000000 1.135148 1.194678 0.295254
 453800.000000 1.152450 1.235162 0.284827
 453900.000000 1.108140 1.146263 0.396307
 454000.000000 1.157762 1.125904 0.146374
 454100.000000 1.181794 1.230847 0.352719
 454200.000000 1.126392 1.178634 0.239876
 454300.000000 1.112673 1.275568 0.343887
 454400.000000 1.077224 1.118356 0.252193
 454500.000000 1.132193 1.297370 0.262986
 454600.000000 1.123077 1.187875 0.234354
 454700.000000 1.125361 1.303489 0.197054
 454800.000000 1.178946 1.166078 0.201739
 454900.000000 1.153288 1.278272 0.354150
 455000.000000 1.116857 1.159890 0.156533
 455100.000000 1.107902 1.226193 0.307498
 455200.000000 1.098009 1.229822 0.214776
 455300.000000 1.156890 1.161640 0.267118
 455400.000000 1.197093 1.228541 0.292141
 455500.000000 1.146409 1.306771 0.265742
 455600.000000 1.155277 1.158800 0.245484
 455700.000000 1.159262 1.308821 0.358313
 455800.000000 1.111734 1.249565 0.298424
 455900.000000 1.107819 1.154565 0.189921
 456000.000000 1.123918 1.253681 0.072889
 456100.000000 1.089008 1.220232 0.233240
 456200.000000 1.098144 1.185594 0.265679
 456300.000000 1.057592 1.381133 0.296012
 456400.000000 1.080736 1.132653 0.290538
 456500.000000 1.221947 1.151019 0.273726
 456600.000000 1.076635 1.102638 0.223809
 456700.000000 0.978097 1.293379 0.338114
 456800.000000 1.093491 1.221374 0.296255
 456900.000000 1.020309 1.362807 0.237044
 457000.000000 0.969875 1.269100 0.237400
 457100.000000 0.957833 1.228979 0.300754
 457200.000000 0.887221 1.165475 0.027475
 457300.000000 0.958033 1.209173 0.266479
 457400.000000 0.955267 1.187462 0.269240
 457500.000000 0.939254 1.397715 0.357605
 457600.000000 0.797973 1.056771 0.209335
 457700.000000 0.844208 1.228332 0.201167
 457800.000000 0.812537 1.172450 0.289783
 457900.000000 0.831806 1.101417 0.168270
 458000.000000 0.882648 1.248641 0.168235
 458100.000000 0.899378 1.230942 0.318141
 458200.000000 0.806524 1.235192 0.339563
 458300.000000 0.940735 1.029608 0.136175
 458400.000000 0.958601 1.246722 0.240911
 458500.000000 0.796281 1.150242 0.097811
 458600.000000 0.810628 1.076736 0.201442
 458700.000000 0.959253 1.204315 0.179185
 458800.000000 0.848909 1.180878 0.060430
 458900.000000 0.865829 1.051290 0.052732
 459000.000000 0.806459 1.355453 0.161085
 459100.000000 0.997012 1.408227 0.257347
 459200.000000 0.807367 1.241315 0.266818
 459300.000000 0.901528 1.185610 0.230641
 459400.000000 0.873718 0.987353 0.130789
 459500.000000 0.793107 1.241254 0.294590
 459600.000000 0.800363 1.109595 0.271165
 459700.000000 0.921272 1.214092 0.332393
 459800.000000 1.043701 1.167176 0.408197
 459900.000000 0.920790 1.172595 0.244824
 460000.000000 0.953284 1.354101 0.273652
 460100.000000 1.159113 1.275837 0.292987
 460200.000000 0.949700 1.289562 0.118781
 460300.000000 0.933965 1.269782 0.459412
 460400.000000 0.862244 1.405760 0.333341
 460500.000000 0.787360 1.232156 0.346413
 460600.000000 0.866465 1.080972 0.301164
 460700.000000 0.920794 1.368795 0.217048
 460800.000000 0.882039 1.280187 0.341005
 460900.000000 1.077981 1.242063 0.180147
 461000.000000 1.111431 1.350343 0.310708
 461100.000000 1.011166 1.546519 0.460011
 461200.000000 1.146737 1.365614 0.236005
 461300.000000 1.090224 1.320948 0.420816
 461400.000000 1.032887 1.286506 0.211577
 461500.000000 1.042009 1.203256 0.437440
 461600.000000 1.074474 1.451021 0.188546
 461700.000000 0.945821 1.255714 0.243117
 461800.000000 0.840055 1.315505 0.272051
 461900.000000 0.883293 1.188947 0.237265
 462000.000000 0.807835 0.918690 0.078788
 462100.000000 0.813555 1.233879 0.249913
 462200.000000 0.789450 1.212610 0.160336
 462300.000000 0.851500 1.145055 0.158419
 462400.000000 0.842601 1.070106 0.186789
 462500.000000 0.893175 0.949513 0.237739
 462600.000000 0.908208 1.278162 0.468390
 462700.000000 0.812918 1.173657 0.084683
 462800.000000 0.872449 1.311273 0.168034
 462900.000000 0.822777 1.037968 0.282806
 463000.000000 0.839335 1.110201 0.301371
 463100.000000 0.744696 1.188734 0.329792
 463200.000000 0.868777 1.255774 0.272867
 463300.000000 0.821629 1.109887 0.160596
 463400.000000 0.762075 1.308097 0.039606
 463500.000000 0.854011 1.237030 0.280629
 463600.000000 0.846868 1.521236 0.509087
 463700.000000 0.824898 1.444548 0.450017
 463800.000000 0.910617 1.621623 0.449122
 463900.000000 0.880501 1.452509 0.455555
 464000.000000 0.845039 1.369598 0.309034
 464100.000000 1.010750 1.202654 0.468400
 464200.000000 1.010716 1.205694 0.342774
 464300.000000 0.985354 1.139442 0.251199
 464400.000000 0.925825 1.121434 0.133802
 464500.000000 0.886436 1.239388 0.333141
 464600.000000 0.908352 1.167441 0.434721
 464700.000000 0.994150 1.388339 0.451394
 464800.000000 0.972288 1.249024 0.324224
 464900.000000 0.930035 1.321133 0.354492
 465000.000000 0.863743 1.291036 0.349889
 465100.000000 0.993570 1.340582 0.408562
 465200.000000 0.842474 1.306841 0.242769
 465300.000000 0.961003 1.188743 0.305506
 465400.000000 0.948537 1.122605 0.427791
 465500.000000 0.937739 1.263057 0.355211
 465600.000000 0.965658 1.193429 0.432693
 465700.000000 0.984283 1.310520 0.332130
 465800.000000 0.927073 1.349899 0.299327
 465900.000000 0.806348 1.081860 0.158210
 466000.000000 0.942613 1.241572 0.267476
 466100.000000 0.951040 1.224322 0.144283
 466200.000000 0.947533 1.303619 0.410608
 466300.000000 1.145013 1.141312 0.284695
 466400.000000 1.137379 1.271427 0.235524
 466500.000000 1.062065 1.150876 0.262674
 466600.000000 0.985708 1.262444 0.387280
 466700.000000 1.072183 1.229595 0.237050
 466800.000000 1.135433 1.269477 0.231231
 466900.000000 1.130420 1.216351 0.401715
 467000.000000 1.179732 1.312442 0.353304
 467100.000000 1.134575 1.281867 0.393819
 467200.000000 1.037199 1.240540 0.204633
 467300.000000 1.189826 1.320350 0.280640
 467400.000000 1.051036 1.259941 0.448682
 467500.000000 1.168683 1.435105 0.397494
 467600.000000 1.272842 1.409884 0.205197
 467700.000000 1.208681 1.237699 0.333839
 467800.000000 1.300582 1.383146 0.530481
 467900.000000 1.180797 1.325195 0.237950
 468000.000000 1.223832 1.165963 0.234094
 468100.000000 1.251671 1.163245 0.218952
 468200.000000 1.152157 1.163141 0.032424
 468300.000000 1.211701 1.239482 0.307249
 468400.000000 1.234066 1.205531 0.224036
 468500.000000 1.142077 1.122119 0.161262
 468600.000000 1.200229 1.162442 0.333604
 468700.000000 1.177579 1.270696 0.280622
 468800.000000 1.106819 1.133976 0.080429
 468900.000000 1.159029 1.265664 0.125360
 469000.000000 1.366287 1.435316 0.289885
 469100.000000 1.212051 1.432092 0.285848
 469200.000000 1.173230 1.344681 0.467924
 469300.000000 1.125410 1.264335 0.476942
 469400.000000 1.082307 1.374463 0.316426
 469500.000000 0.938131 1.301446 0.313986
 469600.000000 0.915228 1.277170 0.337295
 469700.000000 1.063914 1.381059 0.331191
 469800.000000 1.059486 1.294611 0.368049
 469900.000000 1.040680 1.403614 0.370273
 470000.000000 1.015754 1.313651 0.425829
 470100.000000 0.943585 1.146113 0.141740
 470200.000000 0.972662 1.335097 0.323754
 470300.000000 1.119152 1.392006 0.491970
 470400.000000 1.012244 1.205231 0.327146
 470500.000000 1.057664 1.326123 0.321763
 470600.000000 0.938325 1.329145 0.361173
 470700.000000 1.187325 1.385476 0.431052
 470800.000000 1.036324 1.036553 0.355675
 470900.000000 1.075074 1.148158 0.275406
 471000.000000 1.126531 1.188215 0.363723
 471100.000000 1.050710 1.445324 0.425573
 471200.000000 1.112016 1.413003 0.413352
 471300.000000 0.966982 1.180515 0.345266
 471400.000000 0.960255 1.396382 0.238378
 471500.000000 1.016273 1.138233 0.290159
 471600.000000 0.974142 1.271429 0.354044
 471700.000000 1.056617 1.216127 0.153275
 471800.000000 1.068179 1.368588 0.345507
 471900.000000 1.022636 1.195757 0.227725
 472000.000000 0.970188 1.312159 0.304664
 472100.000000 1.012766 1.200157 0.463962
 472200.000000 1.060838 1.206377 0.174031
 472300.000000 0.935722 1.309673 0.287417
 472400.000000 1.015513 1.166129 0.246198
 472500.000000 1.046509 1.356730 0.155797
 472600.000000 0.953473 1.145017 0.322822
 472700.000000 0.954357 1.317137 0.245130
 472800.000000 1.118398 1.471040 0.391518
 472900.000000 0.908225 1.285186 0.058275
 473000.000000 0.850155 1.076048 0.176409
 473100.000000 1.013129 1.255040 0.175118
 473200.000000 0.946499 1.247358 0.270392
 473300.000000 0.965865 1.362911 0.336301
 473400.000000 0.831184 1.231235 0.248150
 473500.000000 1.062064 1.287949 0.278014
 473600.000000 0.966877 1.229076 0.198141
 473700.000000 0.975448 1.296491 0.226993
 473800.000000 0.964536 1.324184 0.297102
 473900.000000 0.983196 1.261139 0.180275
 474000.000000 0.964765 1.251282 0.194962
 474100.000000 1.031564 1.284448 0.218672
 474200.000000 0.899939 1.132395 0.274359
 474300.000000 1.050030 1.160164 0.204703
 474400.000000 1.042632 1.377177 0.390119
 474500.000000 0.917383 1.160631 0.179152
 474600.000000 1.012179 1.238766 0.273679
 474700.000000 1.137193 1.394597 0.231136
 474800.000000 1.052368 1.318440 0.328894
 474900.000000 1.250337 1.319549 0.306937
 475000.000000 1.273734 1.435798 0.329199
 475100.000000 1.162303 1.280894 0.227660
 475200.000000 1.093420 1.336552 0.318837
 475300.000000 0.982167 1.432654 0.210450
 475400.000000 0.969512 1.395178 0.118403
 475500.000000 0.999811 1.415754 0.383479
 475600.000000 0.921898 1.192278 0.284851
 475700.000000 0.938041 1.405421 0.265106
 475800.000000 1.013558 1.212196 0.326775
 475900.000000 1.091875 1.277098 0.303869
 476000.000000 1.104188 1.191406 0.140677
 476100.000000 1.228101 1.439580 0.299326
 476200.000000 1.262953 1.203598 0.148648
 476300.000000 1.406859 1.321782 0.340796
 476400.000000 1.112754 1.205469 0.355955
 476500.000000 1.166170 1.216633 0.212624
 476600.000000 1.179590 1.254817 0.323169
 476700.000000 1.200656 1.377702 0.210461
 476800.000000 1.179299 1.141792 0.166636
 476900.000000 1.145449 1.128796 0.286233
 477000.000000 1.219235 1.304148 0.285287
 477100.000000 1.238504 1.390145 0.427784
 477200.000000 1.193305 1.397026 0.429344
 477300.000000 1.189297 1.381822 0.336112
 477400.000000 1.247695 1.257870 0.172290
 477500.000000 1.354632 1.459204 0.380814
 477600.000000 1.327268 1.358785 0.296161
 477700.000000 1.421292 1.307634 0.317665
 477800.000000 1.288138 1.275276 0.323514
 477900.000000 1.148202 1.386656 0.487146
 478000.000000 1.247444 1.068198 0.278889
 478100.000000 1.060336 1.305133 0.225470
 478200.000000 1.272171 1.329622 0.166380
 478300.000000 1.158803 1.531235 0.448518
 478400.000000 1.042136 1.134743 0.230555
 478500.000000 1.173146 1.263966 0.612875
 478600.000000 1.227738 1.214338 0.188061
 478700.000000 1.262412 1.255096 0.333730
 478800.000000 1.243486 1.235864 0.216104
 478900.000000 1.300439 1.183010 0.621661
 479000.000000 1.099993 1.244403 0.437486
 479100.000000 1.036102 1.262571 0.660992
 479200.000000 1.127743 1.314988 0.360506
 479300.000000 1.078998 1.320250 0.630748
 479400.000000 1.161586 1.177190 0.449225
 479500.000000 1.256325 1.311649 0.396854
 479600.000000 1.194445 1.202540 0.414217
 479700.000000 1.118953 1.228867 0.597666
 479800.000000 1.157856 1.446914 0.400421
 479900.000000 1.099660 1.198155 0.295187
 480000.000000 1.068467 1.314151 0.476662
 480100.000000 1.142793 1.259127 0.444589
 480200.000000 1.096033 1.412953 0.373979
 480300.000000 1.111407 1.257108 0.240988
 480400.000000 1.060483 1.284833 0.275231
 480500.000000 1.096699 1.297736 0.497268
 480600.000000 1.161565 1.408484 0.404951
 480700.000000 1.220840 1.333865 0.471495
 480800.000000 1.070241 1.318550 0.634238
 480900.000000 1.086863 1.372761 0.502897
 481000.000000 1.101146 1.452469 0.516632
 481100.000000 1.099861 1.159605 0.288700
 481200.000000 1.059358 1.288025 0.345807
 481300.000000 1.146512 1.296618 0.259929
 481400.000000 1.160233 1.450189 0.471826
 481500.000000 1.145659 1.459517 0.290208
 481600.000000 1.220718 1.432281 0.472410
 481700.000000 1.073347 1.436654 0.401630
 481800.000000 1.046123 1.362927 0.335526
 481900.000000 1.301648 1.500917 0.428991
 482000.000000 1.265807 1.355821 0.245016
 482100.000000 1.041030 1.583676 0.463062
 482200.000000 1.095999 1.488745 0.405968
 482300.000000 1.022387 1.573036 0.240291
 482400.000000 0.985579 1.597205 0.056055
 482500.000000 1.203697 1.638721 0.629694
 482600.000000 0.962283 1.414390 0.267632
 482700.000000 1.085810 1.371027 0.448164
 482800.000000 0.923385 1.238296 0.405851
 482900.000000 1.069102 1.324270 0.354472
 483000.000000 1.000082 1.375439 0.238133
 483100.000000 1.101817 1.404989 0.325656
 483200.000000 0.906189 1.214186 0.288884
 483300.000000 0.902458 1.397781 0.391160
 483400.000000 1.026212 1.609015 0.419667
 483500.000000 1.107607 1.577783 0.454433
 483600.000000 1.226638 1.612974 0.668586
 483700.000000 1.212266 1.662182 0.634819
 483800.000000 1.171222 1.680240 0.513396
 483900.000000 1.258413 1.492037 0.481321
 484000.000000 1.241584 1.682261 0.726077
 484100.000000 1.316457 1.669738 0.176244
 484200.000000 1.207257 1.439722 0.455107
 484300.000000 1.246651 1.662890 0.501558
 484400.000000 1.306219 1.483854 0.304002
 484500.000000 1.068428 1.490278 0.359404
 484600.000000 1.262354 1.739388 0.600338
 484700.000000 1.170648 1.727158 0.522190
 484800.000000 1.217626 1.497624 0.588263
 484900.000000 1.166278 1.430629 0.597033
 485000.000000 1.174257 1.625066 0.529535
 485100.000000 1.011470 1.515719 0.651165
 485200.000000 0.983442 1.679321 0.471079
 485300.000000 1.009868 1.698079 0.575299
 485400.000000 1.100395 1.547018 0.598877
 485500.000000 0.972308 1.500084 0.428905
 485600.000000 1.031398 1.625192 0.600639
 485700.000000 0.959713 1.566260 0.673206
 485800.000000 1.159704 1.619461 0.656219
 485900.000000 1.044340 1.677567 0.579441
 486000.000000 1.201415 1.395939 0.478427
 486100.000000 1.187217 1.596946 0.493630
 486200.000000 1.040634 1.609863 0.364729
 486300.000000 1.139646 1.536157 0.520401
 486400.000000 1.074147 1.642231 0.545953
 486500.000000 1.000942 1.777607 0.488136
 486600.000000 0.984647 1.717013 0.499340
 486700.000000 1.078784 1.638768 0.550312
 486800.000000 1.027404 1.744203 0.444239
 486900.000000 1.075861 1.653525 0.662695
 487000.000000 0.904678 1.354899 0.428401
 487100.000000 0.967652 1.591229 0.490261
 487200.000000 1.064185 1.347431 0.468888
 487300.000000 1.024292 1.244506 0.363899
 487400.000000 1.039872 1.276199 0.471413
 487500.000000 0.972669 1.353746 0.383474
 487600.000000 0.803394 1.377428 0.515587
 487700.000000 0.869712 1.522443 0.340935
 487800.000000 0.912665 1.417419 0.423857
 487900.000000 0.981917 1.434253 0.493148
 488000.000000 1.036107 1.529809 0.639556
 488100.000000 1.058821 1.451447 0.647505
 488200.000000 1.001172 1.459809 0.538159
 488300.000000 1.055079 1.406298 0.561634
 488400.000000 1.008652 1.572181 0.662291
 488500.000000 1.015726 1.660657 0.653174
 488600.000000 1.030857 1.511829 0.622198
 488700.000000 1.036406 1.489226 0.763310
 488800.000000 1.154118 1.503949 0.623040
 488900.000000 0.975987 1.433502 0.722931
 489000.000000 1.243030 1.513994 0.739894
 489100.000000 1.188358 1.574540 0.670198
 489200.000000 1.180980 1.557449 0.652521
 489300.000000 1.187787 1.468605 0.568208
 489400.000000 1.218846 1.505902 0.551233
 489500.000000 1.214407 1.494700 0.702568
 489600.000000 1.321236 1.575727 0.517844
 489700.000000 1.281114 1.594922 0.677764
 489800.000000 1.312177 1.666969 0.630620
 489900.000000 1.202019 1.591161 0.521338
