#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 138300.000000 0.831649 -2.025397 -2.974324
 138400.000000 0.914437 -1.873704 -2.871969
 138500.000000 0.866236 -1.918235 -2.936681
 138600.000000 0.850780 -2.207358 -3.051347
 138700.000000 0.887564 -2.128977 -2.893059
 138800.000000 0.908726 -1.912236 -2.938128
 138900.000000 0.926063 -2.187107 -2.992267
 139000.000000 0.957639 -2.165856 -3.006825
 139100.000000 0.952950 -2.145472 -3.043738
 139200.000000 0.915133 -2.050285 -2.916309
 139300.000000 1.124127 -1.787715 -2.806534
 139400.000000 0.969511 -1.927042 -2.784994
 139500.000000 0.866502 -1.934079 -2.901918
 139600.000000 0.964644 -1.763823 -2.862033
 139700.000000 0.888297 -1.992391 -3.016037
 139800.000000 0.902488 -1.898429 -2.986078
 139900.000000 0.930610 -1.964192 -2.952538
 140000.000000 0.960253 -2.154706 -2.880644
 140100.000000 0.930602 -1.940495 -2.926817
 140200.000000 0.835111 -2.100758 -2.962393
 140300.000000 0.867325 -2.008320 -2.905663
 140400.000000 0.900057 -2.002167 -2.888304
 140500.000000 0.868871 -2.138684 -3.001388
 140600.000000 0.934155 -2.135985 -2.998031
 140700.000000 0.947584 -2.034147 -2.946507
 140800.000000 0.971596 -2.123354 -2.962449
 140900.000000 0.973996 -2.009940 -3.066715
 141000.000000 0.722848 -1.966745 -2.970804
 141100.000000 1.018704 -1.876382 -3.098984
 141200.000000 0.987287 -1.992343 -3.028480
 141300.000000 0.980459 -1.989552 -3.072418
 141400.000000 1.016612 -1.983816 -3.006078
 141500.000000 0.900474 -1.965297 -2.861509
 141600.000000 0.798323 -2.258137 -3.110130
 141700.000000 0.736452 -2.081809 -2.780122
 141800.000000 0.805350 -2.217827 -3.000291
 141900.000000 0.776353 -2.080433 -3.075059
 142000.000000 0.728171 -2.155483 -2.953642
 142100.000000 0.850125 -1.921876 -2.928319
 142200.000000 0.766343 -2.320226 -3.109624
 142300.000000 0.816423 -2.151119 -3.018411
 142400.000000 0.781540 -1.952434 -3.022021
 142500.000000 0.753949 -2.359535 3.138507
 142600.000000 0.890674 -2.084246 -2.973339
 142700.000000 0.859740 -2.049681 -3.015055
 142800.000000 0.811829 -2.078656 -3.024746
 142900.000000 0.785209 -1.964471 -2.971621
 143000.000000 0.723549 -2.090909 -2.959864
 143100.000000 0.781909 -2.117186 -3.014900
 143200.000000 0.881395 -1.844603 -2.979897
 143300.000000 0.823209 -2.086163 -2.969817
 143400.000000 0.741925 -2.309782 -3.017515
 143500.000000 0.818158 -2.183184 -3.095776
 143600.000000 0.766554 -1.974270 -3.030985
 143700.000000 0.818433 -2.097155 -3.048267
 143800.000000 0.868545 -2.213787 -3.025410
 143900.000000 0.962338 -1.890421 -3.066064
 144000.000000 0.971912 -2.063090 -3.049642
 144100.000000 0.842929 -2.284223 -3.074798
 144200.000000 0.977956 -1.907922 -3.001785
 144300.000000 0.877277 -2.224048 2.963622
 144400.000000 0.834624 -2.184332 3.093484
 144500.000000 0.879860 -2.019945 -3.023802
 144600.000000 0.812939 -1.938238 -2.963809
 144700.000000 0.915909 -1.992657 -3.069544
 144800.000000 0.853656 -1.953150 -2.974506
 144900.000000 0.964801 -2.039881 -2.881482
 145000.000000 0.761672 -2.244691 3.104988
 145100.000000 0.876778 -2.141395 -3.024460
 145200.000000 0.803371 -2.258139 3.085083
 145300.000000 0.883935 -2.090475 -2.906109
 145400.000000 0.762736 -2.229801 -3.099751
 145500.000000 0.825501 -2.148135 -2.988739
 145600.000000 0.813455 -2.277438 -3.126140
 145700.000000 0.702633 -2.159761 3.121962
 145800.000000 0.882528 -2.000633 -2.946798
 145900.000000 0.786795 -2.092434 3.119866
 146000.000000 0.831312 -2.083405 3.124838
 146100.000000 0.889962 -1.962158 -3.013827
 146200.000000 0.801592 -2.259655 -3.092158
 146300.000000 0.866574 -2.259947 -3.067290
 146400.000000 0.800979 -1.975892 -2.927124
 146500.000000 0.793803 -2.151151 -2.845858
 146600.000000 0.757579 -2.231949 -2.964286
 146700.000000 0.818786 -2.074977 -2.973570
 146800.000000 0.894042 -2.148478 -3.006311
 146900.000000 0.882520 -2.135223 -2.885481
 147000.000000 0.858121 -1.928873 -2.969163
 147100.000000 0.832703 -1.810970 -2.933244
 147200.000000 0.795760 -1.907654 -2.967947
 147300.000000 0.901185 -1.704337 -2.956227
 147400.000000 0.827971 -1.834882 -3.130988
 147500.000000 0.842931 -1.740340 -2.940362
 147600.000000 0.811037 -1.933326 -3.050686
 147700.000000 0.732275 -2.085266 -2.903300
 147800.000000 0.943499 -1.913569 -2.702211
 147900.000000 0.942499 -2.123711 -2.852503
 148000.000000 0.946581 -1.983527 -3.044832
 148100.000000 1.024390 -2.066489 -2.849481
 148200.000000 0.950011 -1.851080 -2.732682
 148300.000000 0.995357 -2.113134 -2.900120
 148400.000000 0.919552 -2.014641 -2.841469
 148500.000000 0.973096 -2.054491 -3.021309
 148600.000000 0.939772 -2.050494 -2.881563
 148700.000000 0.932955 -1.867248 -2.760851
 148800.000000 0.928229 -2.063152 -2.949721
 148900.000000 0.862340 -2.195521 -2.970994
 149000.000000 0.963892 -1.900571 -2.908114
 149100.000000 1.010427 -1.868376 -2.869138
 149200.000000 0.985162 -1.970389 -2.816109
 149300.000000 0.987774 -2.037370 -2.900669
 149400.000000 0.919856 -2.008314 -2.810514
 149500.000000 0.858591 -2.101336 -2.917689
 149600.000000 0.906316 -1.871079 -2.929793
 149700.000000 1.016250 -1.845955 -2.866854
 149800.000000 1.135567 -1.904530 -2.745694
 149900.000000 1.100475 -1.787971 -2.501096
 150000.000000 1.052419 -1.663367 -2.610045
 150100.000000 1.013369 -1.840132 -2.566422
 150200.000000 1.001159 -1.971321 -2.657489
 150300.000000 0.999365 -1.695351 -2.712762
 150400.000000 1.029032 -1.825105 -2.656880
 150500.000000 1.006682 -1.991683 -2.924434
 150600.000000 0.955452 -2.039000 -2.804659
 150700.000000 1.038450 -1.807076 -2.679090
 150800.000000 0.994609 -1.731425 -2.679262
 150900.000000 1.026836 -1.827821 -2.808547
 151000.000000 0.942773 -2.182398 -3.043193
 151100.000000 0.903684 -2.034969 -3.004616
 151200.000000 1.033023 -1.720642 -2.811563
 151300.000000 1.036507 -1.715443 -2.771412
 151400.000000 1.033277 -1.658073 -2.520848
 151500.000000 0.955552 -1.902405 -2.764253
 151600.000000 1.061884 -1.788027 -2.825207
 151700.000000 1.088284 -1.702837 -2.783015
 151800.000000 1.064354 -1.825880 -2.605691
 151900.000000 1.023213 -1.702838 -2.723444
 152000.000000 1.018693 -1.694627 -2.621948
 152100.000000 0.961575 -1.646816 -2.630512
 152200.000000 1.020685 -1.659347 -2.516794
 152300.000000 0.909742 -1.675649 -2.461514
 152400.000000 0.981466 -1.707144 -2.641627
 152500.000000 0.996591 -1.513815 -2.527469
 152600.000000 1.016060 -1.703646 -2.517275
 152700.000000 1.001645 -1.680407 -2.608204
 152800.000000 0.903717 -1.903926 -2.602140
 152900.000000 1.022938 -1.717823 -2.577128
 153000.000000 0.966657 -1.890114 -2.664573
 153100.000000 1.065214 -1.801164 -2.594628
 153200.000000 1.065266 -1.758676 -2.473283
 153300.000000 0.933358 -1.772060 -2.481280
 153400.000000 1.029019 -1.703958 -2.478239
 153500.000000 0.993981 -1.653987 -2.727687
 153600.000000 0.995553 -1.765700 -2.629868
 153700.000000 1.027058 -1.835576 -2.567779
 153800.000000 1.064973 -1.726866 -2.608442
 153900.000000 1.082801 -1.846765 -2.567076
 154000.000000 1.020678 -1.756472 -2.545984
 154100.000000 0.947876 -1.873030 -2.783073
 154200.000000 0.966973 -1.840471 -2.691128
 154300.000000 0.894693 -1.942943 -2.839043
 154400.000000 1.034813 -1.889862 -2.692517
 154500.000000 1.003279 -1.846381 -2.750596
 154600.000000 1.025735 -1.699687 -2.552163
 154700.000000 0.962380 -1.657570 -2.599346
 154800.000000 1.006759 -1.586951 -2.651582
 154900.000000 0.948535 -1.721062 -2.723548
 155000.000000 1.052876 -1.851612 -2.484268
 155100.000000 1.004111 -1.689943 -2.616112
 155200.000000 1.059541 -1.711254 -2.740468
 155300.000000 1.100236 -1.723934 -2.584669
 155400.000000 0.924780 -1.547157 -2.490707
 155500.000000 1.006161 -1.829365 -2.776533
 155600.000000 0.942314 -1.923953 -2.723912
 155700.000000 0.982726 -1.770369 -2.693936
 155800.000000 0.950328 -1.723518 -2.564546
 155900.000000 1.042216 -1.626643 -2.554541
 156000.000000 0.970714 -1.709031 -2.650131
 156100.000000 1.026376 -1.769338 -2.584557
 156200.000000 1.001915 -1.667376 -2.509300
 156300.000000 1.020260 -1.786434 -2.565639
 156400.000000 1.043995 -1.822206 -2.547333
 156500.000000 0.924538 -1.761483 -2.404424
 156600.000000 1.035809 -1.705793 -2.498727
 156700.000000 1.016593 -1.596712 -2.499557
 156800.000000 0.989371 -1.500838 -2.600357
 156900.000000 1.017644 -1.814307 -2.569807
 157000.000000 0.996847 -1.885624 -2.696428
 157100.000000 0.979529 -1.802945 -2.606649
 157200.000000 1.036097 -1.820315 -2.781041
 157300.000000 0.996211 -1.930296 -2.751592
 157400.000000 1.023070 -1.894723 -2.605987
 157500.000000 0.950308 -1.860968 -2.587780
 157600.000000 0.999600 -1.784512 -2.684924
 157700.000000 1.000963 -1.770423 -2.708657
 157800.000000 0.990901 -1.803269 -2.757137
 157900.000000 0.921132 -1.828517 -2.661100
 158000.000000 1.024214 -1.811370 -2.642048
 158100.000000 0.953824 -1.771504 -2.507602
 158200.000000 1.020243 -1.624041 -2.546126
 158300.000000 0.997810 -1.713736 -2.403819
 158400.000000 0.921425 -1.680853 -2.649431
 158500.000000 1.027106 -1.884688 -2.525669
 158600.000000 0.979182 -1.956873 -2.757059
 158700.000000 0.971866 -1.705609 -2.520141
 158800.000000 0.934649 -1.658592 -2.635610
 158900.000000 1.049937 -1.679307 -2.667268
 159000.000000 1.032741 -1.741458 -2.511634
 159100.000000 1.019503 -1.765549 -2.661149
 159200.000000 0.984577 -1.841492 -2.551077
 159300.000000 1.051473 -1.810867 -2.691905
 159400.000000 1.094860 -1.762025 -2.550641
 159500.000000 1.049783 -1.750456 -2.626933
 159600.000000 1.003924 -1.841459 -2.576742
 159700.000000 0.970259 -1.792041 -2.559249
 159800.000000 1.000117 -1.868975 -2.615681
 159900.000000 1.012141 -1.789145 -2.702410
 160000.000000 1.045143 -1.593841 -2.511821
 160100.000000 1.027152 -1.693370 -2.635172
 160200.000000 1.053063 -1.814309 -2.560169
 160300.000000 0.985352 -1.867505 -2.667363
 160400.000000 0.980417 -1.665389 -2.525768
 160500.000000 1.013934 -1.763087 -2.585708
 160600.000000 0.942368 -1.785837 -2.564469
 160700.000000 0.968974 -1.903486 -2.634128
 160800.000000 1.006648 -1.798022 -2.687759
 160900.000000 0.912444 -1.806445 -2.630746
 161000.000000 0.970286 -1.854046 -2.574317
 161100.000000 1.037768 -1.833079 -2.730291
 161200.000000 0.960307 -1.814366 -2.688982
 161300.000000 1.016633 -1.769326 -2.573024
 161400.000000 0.997694 -1.625154 -2.548330
 161500.000000 1.023210 -1.687764 -2.618078
 161600.000000 1.016129 -1.617065 -2.541607
 161700.000000 0.980283 -1.788571 -2.622749
 161800.000000 0.989796 -1.793095 -2.446639
 161900.000000 1.066732 -1.820882 -2.677712
 162000.000000 0.987972 -1.767339 -2.620446
 162100.000000 1.053454 -1.817786 -2.574695
 162200.000000 0.959211 -1.891899 -2.551175
 162300.000000 0.950052 -2.026635 -2.650981
 162400.000000 1.065442 -1.875984 -2.663424
 162500.000000 1.004660 -1.822674 -2.689035
 162600.000000 1.061502 -1.932116 -2.529667
 162700.000000 1.067400 -1.854613 -2.556279
 162800.000000 1.027883 -1.746363 -2.562587
 162900.000000 1.175691 -1.695703 -2.473066
 163000.000000 1.037049 -1.829315 -2.502930
 163100.000000 1.094070 -1.804502 -2.564916
 163200.000000 1.051203 -1.838575 -2.616481
 163300.000000 1.062942 -1.806853 -2.442661
 163400.000000 0.948865 -1.673100 -2.560000
 163500.000000 0.997292 -1.721736 -2.667742
 163600.000000 1.035142 -1.734912 -2.667532
 163700.000000 0.982005 -1.741349 -2.596268
 163800.000000 0.994226 -1.725800 -2.653214
 163900.000000 1.028670 -1.519929 -2.742807
 164000.000000 0.932000 -1.645168 -2.554071
 164100.000000 0.991711 -1.684151 -2.657022
 164200.000000 0.976368 -1.847090 -2.631864
 164300.000000 0.998923 -1.677765 -2.647262
 164400.000000 0.970245 -1.838720 -2.752190
 164500.000000 1.001169 -1.707374 -2.736666
 164600.000000 0.987731 -1.749536 -2.653550
 164700.000000 1.016743 -1.517933 -2.507197
 164800.000000 1.019832 -1.756881 -2.489278
 164900.000000 1.027502 -1.745757 -2.599391
 165000.000000 0.987354 -1.941931 -2.845899
 165100.000000 0.984558 -1.783241 -2.589992
 165200.000000 1.041764 -1.640726 -2.570253
 165300.000000 0.996999 -1.698675 -2.597324
 165400.000000 1.065479 -1.717152 -2.671813
 165500.000000 1.074948 -1.603600 -2.632622
 165600.000000 1.048369 -1.664459 -2.636105
 165700.000000 0.977750 -1.801549 -2.650970
 165800.000000 1.073888 -1.605951 -2.694199
 165900.000000 1.097170 -1.701230 -2.673778
 166000.000000 0.996918 -1.796653 -2.556856
 166100.000000 0.994995 -1.724091 -2.523067
 166200.000000 1.057875 -1.729276 -2.590777
 166300.000000 0.921723 -2.091941 -2.900433
 166400.000000 0.850278 -2.000262 -3.025050
 166500.000000 0.745788 -2.284654 -3.066991
 166600.000000 0.839049 -2.178328 -3.098766
 166700.000000 0.835166 -2.175447 -3.084232
 166800.000000 0.763287 -2.320581 -3.094920
 166900.000000 0.712021 -2.142333 -3.076596
 167000.000000 0.657774 -2.192341 -3.052163
 167100.000000 0.727284 -2.486796 -3.103804
 167200.000000 0.903265 -1.906772 -3.075434
 167300.000000 0.802416 -2.074305 -2.952937
 167400.000000 0.860336 -2.159728 -2.856229
 167500.000000 0.845632 -2.190662 -3.061793
 167600.000000 0.819801 -2.255223 3.137860
 167700.000000 0.756951 -2.065918 -3.004396
 167800.000000 0.859187 -2.222151 -3.059266
 167900.000000 0.769768 -2.064795 -2.989540
 168000.000000 0.779536 -2.120110 -3.140175
 168100.000000 0.722063 -2.051147 -3.087909
 168200.000000 0.675608 -2.346716 -3.085583
 168300.000000 0.708853 -2.292784 -2.968851
 168400.000000 0.742735 -2.385469 3.108434
 168500.000000 0.844308 -2.190910 -2.950423
 168600.000000 0.839860 -2.189464 -2.851468
 168700.000000 0.803881 -2.205684 -2.937246
 168800.000000 0.840345 -2.230818 -2.959845
 168900.000000 0.828336 -2.081343 -3.040896
 169000.000000 0.873503 -2.131231 -2.940683
 169100.000000 0.824703 -2.318355 -3.071558
 169200.000000 0.824186 -2.148598 -2.992558
 169300.000000 0.902832 -2.116874 -2.797151
 169400.000000 0.929542 -2.190910 -2.832016
 169500.000000 0.908109 -2.142140 -2.714783
 169600.000000 1.038342 -2.074558 -2.787007
 169700.000000 1.038988 -2.191692 -2.724785
 169800.000000 0.963110 -1.978498 -2.787860
 169900.000000 0.978454 -2.129560 -2.691972
 170000.000000 0.874839 -2.276758 -3.066759
 170100.000000 0.982109 -2.145652 -2.905225
 170200.000000 0.949679 -1.831824 -2.865152
 170300.000000 0.834209 -2.103420 -3.067370
 170400.000000 0.818879 -2.348631 3.133730
 170500.000000 0.942063 -2.227320 -2.771022
 170600.000000 1.079033 -2.089108 -2.848456
 170700.000000 0.976304 -2.144736 -2.792454
 170800.000000 0.976709 -2.131922 -2.854186
 170900.000000 0.875578 -2.184496 -2.910439
 171000.000000 0.920487 -2.412433 -2.948940
 171100.000000 0.902362 -2.164911 -2.859205
 171200.000000 0.939118 -2.224370 -2.979285
 171300.000000 0.908156 -2.003057 -2.849463
 171400.000000 0.870220 -2.197225 -2.857013
 171500.000000 0.919773 -2.263321 -2.951491
 171600.000000 1.085638 -2.066349 -2.960594
 171700.000000 0.991560 -2.173857 -2.846964
 171800.000000 0.885263 -1.976957 -2.825770
 171900.000000 1.035491 -1.850814 -2.911361
 172000.000000 1.001043 -2.064584 -2.751516
 172100.000000 0.967688 -2.132020 -3.001031
 172200.000000 0.945859 -1.800522 -2.817992
 172300.000000 1.017685 -1.867939 -2.705725
 172400.000000 0.983569 -1.829261 -2.580283
 172500.000000 1.171232 -1.612164 -2.535894
 172600.000000 1.126922 -1.869961 -2.499337
 172700.000000 1.161389 -1.888740 -2.569569
 172800.000000 0.979831 -1.783974 -2.619100
 172900.000000 0.991682 -1.832462 -2.788344
 173000.000000 0.813839 -1.928629 -2.873864
 173100.000000 0.857010 -2.284164 -2.909000
 173200.000000 0.835516 -2.240458 -2.855077
 173300.000000 0.942829 -2.153694 -2.970346
 173400.000000 0.915914 -1.920416 -2.904677
 173500.000000 0.849686 -2.114163 -3.051992
 173600.000000 0.857907 -2.011871 -2.843403
 173700.000000 0.980138 -1.936285 -2.633791
 173800.000000 0.931290 -2.125357 -2.776905
 173900.000000 0.906686 -2.193145 3.124780
 174000.000000 0.815292 -2.299338 -3.045178
 174100.000000 0.837606 -2.327827 -3.126653
 174200.000000 0.823340 -2.222551 -2.982562
 174300.000000 0.938727 -2.288342 -2.952209
 174400.000000 0.817611 -1.882711 -2.869461
 174500.000000 0.843073 -2.216623 -2.980200
 174600.000000 0.832981 -2.306234 -2.966403
 174700.000000 0.856520 -2.121555 -3.009043
 174800.000000 0.897550 -2.029308 -2.916948
 174900.000000 1.014114 -2.002411 -2.996117
 175000.000000 0.790861 -2.129990 -2.901036
 175100.000000 0.870482 -2.209050 -3.032674
 175200.000000 0.877356 -2.211682 -3.029865
 175300.000000 0.920466 -2.221821 -3.097704
 175400.000000 0.848695 -2.083175 -2.949431
 175500.000000 0.801660 -2.350827 -3.052393
 175600.000000 0.857521 -2.266561 -2.988545
 175700.000000 0.785001 -2.206833 -3.060524
 175800.000000 0.882891 -2.029133 -2.984568
 175900.000000 0.885729 -2.164170 -2.848419
 176000.000000 0.890491 -2.198597 -2.983944
 176100.000000 0.869894 -2.203149 -2.944219
 176200.000000 0.925411 -2.180281 -2.844724
 176300.000000 1.061655 -1.965690 -2.690517
 176400.000000 0.903943 -1.927655 -2.901447
 176500.000000 0.839087 -2.156867 -3.107428
 176600.000000 0.833458 -2.211753 -3.010710
 176700.000000 0.843668 -2.219339 -3.117451
 176800.000000 0.813269 -2.005330 -3.017109
 176900.000000 0.885579 -2.162460 -3.047281
 177000.000000 0.818305 -2.179784 3.135610
 177100.000000 0.893965 -2.060644 -3.050402
 177200.000000 0.908536 -2.164264 -2.958436
 177300.000000 0.984550 -2.043767 -2.885643
 177400.000000 1.079219 -1.781211 -2.778494
 177500.000000 0.988381 -1.909062 -2.747326
 177600.000000 0.944552 -2.053206 -2.919041
 177700.000000 0.995225 -1.796414 -2.708909
 177800.000000 0.868443 -2.031825 -2.827863
 177900.000000 0.835608 -2.206847 -2.796458
 178000.000000 0.944006 -2.146262 -2.922438
 178100.000000 0.858246 -1.953029 -3.036187
 178200.000000 0.787099 -2.396688 -2.978362
 178300.000000 0.884378 -1.855077 -2.769624
 178400.000000 0.879667 -2.067893 -3.034563
 178500.000000 0.926492 -2.153885 -2.963380
 178600.000000 0.867304 -2.097225 -2.916009
 178700.000000 0.801657 -2.294604 -3.075801
 178800.000000 0.801069 -2.315201 -3.062459
 178900.000000 0.804852 -2.261739 -3.087352
 179000.000000 0.795857 -2.313058 -2.948204
 179100.000000 0.770944 -2.134945 -2.995517
 179200.000000 0.813243 -2.265943 -3.079531
 179300.000000 0.848844 -2.155146 -2.947810
 179400.000000 0.975222 -1.634038 -2.631349
 179500.000000 0.980293 -1.918605 -2.676100
 179600.000000 0.884712 -1.618726 -2.670679
 179700.000000 0.947743 -1.817186 -2.858521
 179800.000000 1.010431 -1.602190 -2.503131
 179900.000000 0.973879 -1.567695 -2.590475
 180000.000000 0.927212 -1.748853 -2.574391
 180100.000000 0.789978 -2.399552 -2.989142
 180200.000000 0.878236 -2.271086 -3.055805
 180300.000000 0.876527 -1.955610 -2.777045
 180400.000000 0.910251 -2.016124 -2.874478
 180500.000000 0.892143 -2.003921 -3.040641
 180600.000000 0.944402 -2.120095 -2.908348
 180700.000000 0.814255 -2.058131 -3.070213
 180800.000000 0.882287 -2.264017 3.106797
 180900.000000 0.925075 -2.211715 -2.895891
 181000.000000 0.923201 -2.227469 -3.061930
 181100.000000 0.835010 -2.144785 -2.900524
 181200.000000 0.912908 -1.968632 -2.974966
 181300.000000 0.848889 -1.897187 -3.089944
 181400.000000 0.983628 -1.766701 -2.646342
 181500.000000 0.869084 -1.926534 -2.976308
 181600.000000 0.827807 -2.044910 -3.122909
 181700.000000 0.845455 -2.118540 -2.986460
 181800.000000 0.829286 -2.100583 -2.909254
 181900.000000 0.838824 -2.325568 -2.896332
 182000.000000 0.946678 -2.170924 -2.715032
 182100.000000 0.810262 -2.321946 -2.937339
 182200.000000 0.905243 -1.987104 -2.831836
 182300.000000 0.993854 -2.045639 -2.712205
 182400.000000 0.812780 -2.301255 -2.847446
 182500.000000 0.929909 -1.917099 -2.874092
 182600.000000 0.921753 -1.873952 -2.714079
 182700.000000 0.838157 -2.157647 -2.878711
 182800.000000 0.830538 -2.252318 -2.884964
 182900.000000 0.978388 -2.070397 -2.870289
 183000.000000 0.828098 -2.425185 -3.008252
 183100.000000 0.939247 -2.220267 -2.918786
 183200.000000 0.807634 -2.310701 -2.850646
 183300.000000 0.859650 -2.317981 -2.968615
 183400.000000 0.886135 -1.950895 -2.766761
 183500.000000 0.815949 -2.128860 -2.902997
 183600.000000 0.889021 -2.092692 -2.857723
 183700.000000 0.767641 -2.257890 -2.922197
 183800.000000 0.903320 -1.940369 -2.903584
 183900.000000 0.935426 -1.817301 -2.712631
 184000.000000 0.898271 -2.119913 -2.770823
 184100.000000 0.955410 -2.046507 -2.665915
 184200.000000 0.749062 -2.021908 -2.890743
 184300.000000 0.839608 -2.180860 -2.931921
 184400.000000 1.001779 -1.764793 -2.720138
 184500.000000 0.927471 -1.992219 -3.031604
 184600.000000 0.849947 -2.129911 -3.081852
 184700.000000 0.912588 -2.099879 -3.050189
 184800.000000 0.919365 -1.989397 -2.925884
 184900.000000 0.825586 -2.182514 -3.128153
 185000.000000 0.787591 -2.329947 -3.043241
 185100.000000 0.845758 -2.207313 -2.949057
 185200.000000 0.841867 -2.208667 -2.841329
 185300.000000 0.898330 -1.911845 -2.841400
 185400.000000 0.879705 -2.125570 -2.873612
 185500.000000 0.906224 -2.041404 -2.764231
 185600.000000 0.870161 -1.882018 -2.702240
 185700.000000 0.980737 -1.874274 -2.628582
 185800.000000 0.991119 -1.553310 -2.364362
 185900.000000 0.883382 -1.866827 -2.411690
 186000.000000 0.919651 -1.772187 -2.355453
 186100.000000 0.871068 -1.549828 -2.704174
 186200.000000 0.909511 -1.682851 -2.411623
 186300.000000 0.945793 -1.710382 -2.553962
 186400.000000 0.849024 -1.873334 -2.484877
 186500.000000 0.937552 -1.840576 -2.526502
 186600.000000 0.908427 -1.763543 -2.533561
 186700.000000 0.876144 -1.739525 -2.639120
 186800.000000 0.930987 -1.793611 -2.336266
 186900.000000 1.089137 -1.889521 -2.546219
 187000.000000 0.783365 -2.279785 -2.855007
 187100.000000 0.937871 -2.094175 -2.763338
 187200.000000 0.976510 -2.150866 -2.798839
 187300.000000 0.899399 -2.089049 -2.796537
 187400.000000 0.854510 -2.138047 -2.916702
 187500.000000 0.882815 -1.936038 -2.840368
 187600.000000 0.935437 -2.023033 -2.685105
 187700.000000 0.904593 -1.957828 -2.901534
 187800.000000 1.031429 -2.049204 -2.790882
 187900.000000 1.020955 -1.990469 -2.817322
 188000.000000 1.084683 -1.907240 -2.833027
 188100.000000 0.992903 -1.913017 -2.689578
 188200.000000 0.902396 -2.045107 -2.876038
 188300.000000 0.897246 -1.990795 -3.018951
 188400.000000 0.853985 -2.297591 -2.909401
 188500.000000 0.895278 -2.066206 -2.954811
 188600.000000 0.797772 -1.971195 -2.930051
 188700.000000 0.788293 -2.395084 -3.055702
 188800.000000 0.785547 -2.319647 -2.973514
 188900.000000 0.793113 -1.994618 -2.973151
 189000.000000 0.726325 -2.334854 -2.897785
 189100.000000 0.730830 -2.366382 -2.953229
 189200.000000 0.785486 -2.344700 -3.095991
 189300.000000 0.719918 -2.406604 -2.999234
 189400.000000 0.989703 -2.167632 -3.088740
 189500.000000 0.834270 -2.270565 -3.118972
 189600.000000 0.859341 -2.220164 -3.013564
 189700.000000 0.840469 -2.243885 -3.017418
 189800.000000 0.830342 -2.133368 -2.993668
 189900.000000 0.794433 -2.337271 -3.140036
 190000.000000 0.836728 -2.332586 -2.921395
 190100.000000 0.803185 -2.290666 -3.062743
 190200.000000 0.777113 -2.030557 -2.998787
 190300.000000 0.737172 -2.338602 -3.031248
 190400.000000 0.851888 -2.285029 -2.995095
 190500.000000 0.892368 -2.289703 -3.009646
 190600.000000 0.757111 -2.317838 -3.002555
 190700.000000 0.781499 -2.163672 -2.968508
 190800.000000 0.732943 -2.383666 -3.030728
 190900.000000 0.658117 -2.219149 -3.112597
 191000.000000 0.820716 -2.234746 -3.101850
 191100.000000 0.775126 -1.968739 -2.945553
 191200.000000 0.806520 -2.132645 -2.953721
 191300.000000 0.831912 -2.162717 -2.941344
 191400.000000 0.754896 -2.144085 3.063786
 191500.000000 0.797597 -2.050669 -2.962426
 191600.000000 0.812202 -2.080253 -2.831072
 191700.000000 0.753901 -2.184254 -2.953189
 191800.000000 0.722357 -2.190239 -2.748580
 191900.000000 0.801584 -2.022994 -2.989515
 192000.000000 0.795189 -2.038263 -3.040160
 192100.000000 0.757346 -2.279440 -2.974047
 192200.000000 0.798872 -2.200930 -3.122622
 192300.000000 0.810910 -2.205819 -2.890016
 192400.000000 0.799127 -2.194316 -2.990927
 192500.000000 0.760710 -2.183069 -2.943211
 192600.000000 0.795245 -2.221139 -3.062135
 192700.000000 0.834972 -2.140458 -3.115970
 192800.000000 0.870487 -2.170722 -2.899846
 192900.000000 0.818213 -2.132685 -3.096603
 193000.000000 0.820154 -2.043450 3.091506
 193100.000000 0.744272 -2.588605 3.104550
 193200.000000 0.774414 -2.201450 -3.011992
 193300.000000 1.010042 -2.040641 -2.909127
 193400.000000 0.967582 -1.911009 -2.979116
 193500.000000 0.871548 -2.053412 -2.970250
 193600.000000 0.886779 -2.163389 -2.965578
 193700.000000 0.827611 -2.107609 -3.109065
 193800.000000 0.827902 -2.233576 -3.058746
 193900.000000 0.791030 -2.044061 -3.055740
 194000.000000 0.759472 -1.880555 -3.035323
 194100.000000 0.720443 -2.059309 -2.906771
 194200.000000 0.769767 -2.255312 -2.959337
 194300.000000 0.749322 -1.953791 -2.995452
 194400.000000 0.659312 -2.027940 -2.889357
 194500.000000 0.857536 -1.939864 -2.968303
 194600.000000 0.720470 -1.927911 -3.111444
 194700.000000 0.874006 -2.123268 -2.931982
 194800.000000 0.795904 -2.183569 -3.101397
 194900.000000 0.990534 -2.026449 -2.908246
 195000.000000 0.891341 -2.345740 -3.017350
 195100.000000 0.982379 -2.161230 3.132509
 195200.000000 0.926109 -2.279277 -2.900815
 195300.000000 0.825044 -2.159418 -2.984845
 195400.000000 0.801237 -2.310109 -3.133387
 195500.000000 1.013411 -2.085509 -2.763881
 195600.000000 0.867753 -2.314967 -3.074109
 195700.000000 0.855257 -2.343349 -3.016082
 195800.000000 0.893148 -2.264032 -2.934117
 195900.000000 0.767223 -2.353340 -3.028659
 196000.000000 0.890878 -2.302171 -3.022255
 196100.000000 0.875387 -2.253095 -2.898339
 196200.000000 0.783042 -2.271164 -3.008380
